,ask_exchange,ask_price,ask_size,bid_exchange,bid_price,bid_size,participant_timestamp,sequence_number,sip_timestamp
2780,325,0.01,371,312,0,0,0,44333732,1684935610046800384
2781,325,0.01,371,300,0,0,0,43676730,1684935600486130688
2782,325,0.01,401,309,0,0,0,43394493,1684935595508761088
2783,325,0.01,345,309,0,0,0,42749301,1684935584266247424
2784,325,0.01,401,308,0,0,0,40002955,1684935527371782656
2785,325,0.01,345,315,0,0,0,38911682,1684935511191277312
2786,325,0.01,345,316,0,0,0,38425813,1684935505463829504
2787,325,0.01,345,323,0,0,0,37545239,1684935492502359296
2788,325,0.01,345,300,0,0,0,37192720,1684935489185370624
2789,325,0.01,345,309,0,0,0,36347511,1684935467149843200
2790,325,0.01,315,300,0,0,0,36003806,1684935458235860736
2791,325,0.01,345,313,0,0,0,35808762,1684935455845608960
2792,325,0.01,345,308,0,0,0,35445698,1684935446600023040
2793,325,0.01,345,309,0,0,0,35238926,1684935441337838592
2794,325,0.01,315,312,0,0,0,34295603,1684935426081937664
2795,325,0.01,345,309,0,0,0,34234327,1684935425150925312
2796,325,0.01,345,309,0,0,0,34146755,1684935423668357120
2797,325,0.01,345,323,0,0,0,33963262,1684935421743511808
2798,325,0.01,315,312,0,0,0,33895025,1684935421191598592
2799,325,0.01,345,309,0,0,0,33543241,1684935416857572352
2800,325,0.01,345,309,0,0,0,33302177,1684935413952351488
2801,325,0.01,315,312,0,0,0,32735420,1684935405621927680
2802,325,0.01,345,319,0,0,0,32061401,1684935393556105728
2803,325,0.01,345,309,0,0,0,31798298,1684935391620117504
2804,325,0.01,345,313,0,0,0,31623281,1684935390465417984
2805,325,0.01,345,315,0,0,0,31568179,1684935390172951040
2806,325,0.01,315,323,0,0,0,31354475,1684935388469930496
2807,325,0.01,345,308,0,0,0,31056802,1684935384509639936
2808,325,0.01,345,316,0,0,0,30694885,1684935378207388928
2809,325,0.01,345,309,0,0,0,30166697,1684935371757422592
2810,325,0.01,345,309,0,0,0,29991019,1684935370345912832
2811,325,0.01,315,313,0,0,0,29956389,1684935370194934016
2812,325,0.01,345,313,0,0,0,28126165,1684935339311063808
2813,325,0.01,345,313,0,0,0,27983265,1684935337522849280
2814,325,0.01,315,312,0,0,0,27850164,1684935335629176576
2815,325,0.01,345,309,0,0,0,27774150,1684935334875587328
2816,325,0.01,345,308,0,0,0,25940895,1684935311902710016
2817,325,0.01,345,319,0,0,0,25820535,1684935310380685824
2818,325,0.01,345,316,0,0,0,25126533,1684935303624134144
2819,325,0.01,345,313,0,0,0,24790815,1684935298192894464
2820,325,0.01,345,309,0,0,0,24485341,1684935292403883520
2821,325,0.01,345,313,0,0,0,23957783,1684935284138629376
2822,325,0.01,280,309,0,0,0,23020831,1684935267464119552
2823,325,0.01,315,319,0,0,0,22532567,1684935260328548352
2824,325,0.01,315,312,0,0,0,21330832,1684935246105716736
2825,325,0.01,315,312,0,0,0,20593869,1684935233777456128
2826,325,0.01,345,308,0,0,0,19688173,1684935223567089664
2827,325,0.01,315,312,0,0,0,17496862,1684935195283694080
2828,325,0.01,345,313,0,0,0,16196793,1684935179981795328
2829,325,0.01,345,309,0,0,0,15126222,1684935165974600960
