,additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
284,,OPASPS,put,,american,2023-06-23,BATO,100,145.0,O:AAPL230623P00145000,AAPL
285,,OPASPS,put,,american,2023-06-23,BATO,100,150.0,O:AAPL230623P00150000,AAPL
286,,OPASPS,put,,american,2023-06-23,BATO,100,155.0,O:AAPL230623P00155000,AAPL
287,,OPASPS,put,,american,2023-06-23,BATO,100,160.0,O:AAPL230623P00160000,AAPL
288,,OPASPS,put,,american,2023-06-23,BATO,100,165.0,O:AAPL230623P00165000,AAPL
289,,OPASPS,put,,american,2023-06-23,BATO,100,170.0,O:AAPL230623P00170000,AAPL
290,,OPASPS,put,,american,2023-06-23,BATO,100,175.0,O:AAPL230623P00175000,AAPL
291,,OPASPS,put,,american,2023-06-23,BATO,100,180.0,O:AAPL230623P00180000,AAPL
292,,OPASPS,put,,american,2023-06-23,BATO,100,185.0,O:AAPL230623P00185000,AAPL
293,,OPASPS,put,,american,2023-06-23,BATO,100,190.0,O:AAPL230623P00190000,AAPL
294,,OPASPS,put,,american,2023-06-23,BATO,100,195.0,O:AAPL230623P00195000,AAPL
295,,OPASPS,put,,american,2023-06-23,BATO,100,200.0,O:AAPL230623P00200000,AAPL
296,,OPASPS,put,,american,2023-06-23,BATO,100,205.0,O:AAPL230623P00205000,AAPL
297,,OPASPS,put,,american,2023-06-23,BATO,100,210.0,O:AAPL230623P00210000,AAPL
298,,OPASPS,put,,american,2023-06-23,BATO,100,215.0,O:AAPL230623P00215000,AAPL
299,,OPASPS,put,,american,2023-06-23,BATO,100,220.0,O:AAPL230623P00220000,AAPL
300,,OPASPS,put,,american,2023-06-23,BATO,100,225.0,O:AAPL230623P00225000,AAPL
301,,OPASPS,put,,american,2023-06-23,BATO,100,230.0,O:AAPL230623P00230000,AAPL
302,,OPASPS,put,,american,2023-06-23,BATO,100,235.0,O:AAPL230623P00235000,AAPL
303,,OPASPS,put,,american,2023-06-23,BATO,100,240.0,O:AAPL230623P00240000,AAPL
304,,OPASPS,put,,american,2023-06-23,BATO,100,245.0,O:AAPL230623P00245000,AAPL
305,,OPASPS,put,,american,2023-06-23,BATO,100,250.0,O:AAPL230623P00250000,AAPL
306,,OCASPS,call,,american,2023-06-30,BATO,100,50.0,O:AAPL230630C00050000,AAPL
307,,OCASPS,call,,american,2023-06-30,BATO,100,60.0,O:AAPL230630C00060000,AAPL
308,,OCASPS,call,,american,2023-06-30,BATO,100,65.0,O:AAPL230630C00065000,AAPL
309,,OCASPS,call,,american,2023-06-30,BATO,100,70.0,O:AAPL230630C00070000,AAPL
310,,OCASPS,call,,american,2023-06-30,BATO,100,75.0,O:AAPL230630C00075000,AAPL
311,,OCASPS,call,,american,2023-06-30,BATO,100,80.0,O:AAPL230630C00080000,AAPL
312,,OCASPS,call,,american,2023-06-30,BATO,100,85.0,O:AAPL230630C00085000,AAPL
313,,OCASPS,call,,american,2023-06-30,BATO,100,90.0,O:AAPL230630C00090000,AAPL
314,,OCASPS,call,,american,2023-06-30,BATO,100,95.0,O:AAPL230630C00095000,AAPL
315,,OCASPS,call,,american,2023-06-30,BATO,100,100.0,O:AAPL230630C00100000,AAPL
316,,OCASPS,call,,american,2023-06-30,BATO,100,105.0,O:AAPL230630C00105000,AAPL
317,,OCASPS,call,,american,2023-06-30,BATO,100,110.0,O:AAPL230630C00110000,AAPL
318,,OCASPS,call,,american,2023-06-30,BATO,100,115.0,O:AAPL230630C00115000,AAPL
319,,OCASPS,call,,american,2023-06-30,BATO,100,120.0,O:AAPL230630C00120000,AAPL
320,,OCASPS,call,,american,2023-06-30,BATO,100,125.0,O:AAPL230630C00125000,AAPL
321,,OCASPS,call,,american,2023-06-30,BATO,100,130.0,O:AAPL230630C00130000,AAPL
322,,OCASPS,call,,american,2023-06-30,BATO,100,135.0,O:AAPL230630C00135000,AAPL
323,,OCASPS,call,,american,2023-06-30,BATO,100,140.0,O:AAPL230630C00140000,AAPL
324,,OCASPS,call,,american,2023-06-30,BATO,100,145.0,O:AAPL230630C00145000,AAPL
325,,OCASPS,call,,american,2023-06-30,BATO,100,150.0,O:AAPL230630C00150000,AAPL
326,,OCASPS,call,,american,2023-06-30,BATO,100,155.0,O:AAPL230630C00155000,AAPL
327,,OCASPS,call,,american,2023-06-30,BATO,100,160.0,O:AAPL230630C00160000,AAPL
328,,OCASPS,call,,american,2023-06-30,BATO,100,165.0,O:AAPL230630C00165000,AAPL
329,,OCASPS,call,,american,2023-06-30,BATO,100,170.0,O:AAPL230630C00170000,AAPL
330,,OCASPS,call,,american,2023-06-30,BATO,100,175.0,O:AAPL230630C00175000,AAPL
331,,OCASPS,call,,american,2023-06-30,BATO,100,180.0,O:AAPL230630C00180000,AAPL
332,,OCASPS,call,,american,2023-06-30,BATO,100,185.0,O:AAPL230630C00185000,AAPL
333,,OCASPS,call,,american,2023-06-30,BATO,100,190.0,O:AAPL230630C00190000,AAPL
334,,OCASPS,call,,american,2023-06-30,BATO,100,195.0,O:AAPL230630C00195000,AAPL
335,,OCASPS,call,,american,2023-06-30,BATO,100,200.0,O:AAPL230630C00200000,AAPL
336,,OCASPS,call,,american,2023-06-30,BATO,100,205.0,O:AAPL230630C00205000,AAPL
337,,OCASPS,call,,american,2023-06-30,BATO,100,210.0,O:AAPL230630C00210000,AAPL
338,,OCASPS,call,,american,2023-06-30,BATO,100,215.0,O:AAPL230630C00215000,AAPL
339,,OCASPS,call,,american,2023-06-30,BATO,100,220.0,O:AAPL230630C00220000,AAPL
340,,OCASPS,call,,american,2023-06-30,BATO,100,225.0,O:AAPL230630C00225000,AAPL
341,,OCASPS,call,,american,2023-06-30,BATO,100,230.0,O:AAPL230630C00230000,AAPL
342,,OCASPS,call,,american,2023-06-30,BATO,100,235.0,O:AAPL230630C00235000,AAPL
343,,OCASPS,call,,american,2023-06-30,BATO,100,240.0,O:AAPL230630C00240000,AAPL
344,,OCASPS,call,,american,2023-06-30,BATO,100,245.0,O:AAPL230630C00245000,AAPL
345,,OCASPS,call,,american,2023-06-30,BATO,100,250.0,O:AAPL230630C00250000,AAPL
346,,OPASPS,put,,american,2023-06-30,BATO,100,50.0,O:AAPL230630P00050000,AAPL
347,,OPASPS,put,,american,2023-06-30,BATO,100,60.0,O:AAPL230630P00060000,AAPL
348,,OPASPS,put,,american,2023-06-30,BATO,100,65.0,O:AAPL230630P00065000,AAPL
349,,OPASPS,put,,american,2023-06-30,BATO,100,70.0,O:AAPL230630P00070000,AAPL
350,,OPASPS,put,,american,2023-06-30,BATO,100,75.0,O:AAPL230630P00075000,AAPL
351,,OPASPS,put,,american,2023-06-30,BATO,100,80.0,O:AAPL230630P00080000,AAPL
352,,OPASPS,put,,american,2023-06-30,BATO,100,85.0,O:AAPL230630P00085000,AAPL
353,,OPASPS,put,,american,2023-06-30,BATO,100,90.0,O:AAPL230630P00090000,AAPL
354,,OPASPS,put,,american,2023-06-30,BATO,100,95.0,O:AAPL230630P00095000,AAPL
355,,OPASPS,put,,american,2023-06-30,BATO,100,100.0,O:AAPL230630P00100000,AAPL
356,,OPASPS,put,,american,2023-06-30,BATO,100,105.0,O:AAPL230630P00105000,AAPL
357,,OPASPS,put,,american,2023-06-30,BATO,100,110.0,O:AAPL230630P00110000,AAPL
358,,OPASPS,put,,american,2023-06-30,BATO,100,115.0,O:AAPL230630P00115000,AAPL
359,,OPASPS,put,,american,2023-06-30,BATO,100,120.0,O:AAPL230630P00120000,AAPL
360,,OPASPS,put,,american,2023-06-30,BATO,100,125.0,O:AAPL230630P00125000,AAPL
361,,OPASPS,put,,american,2023-06-30,BATO,100,130.0,O:AAPL230630P00130000,AAPL
362,,OPASPS,put,,american,2023-06-30,BATO,100,135.0,O:AAPL230630P00135000,AAPL
363,,OPASPS,put,,american,2023-06-30,BATO,100,140.0,O:AAPL230630P00140000,AAPL
364,,OPASPS,put,,american,2023-06-30,BATO,100,145.0,O:AAPL230630P00145000,AAPL
365,,OPASPS,put,,american,2023-06-30,BATO,100,150.0,O:AAPL230630P00150000,AAPL
366,,OPASPS,put,,american,2023-06-30,BATO,100,155.0,O:AAPL230630P00155000,AAPL
367,,OPASPS,put,,american,2023-06-30,BATO,100,160.0,O:AAPL230630P00160000,AAPL
368,,OPASPS,put,,american,2023-06-30,BATO,100,165.0,O:AAPL230630P00165000,AAPL
369,,OPASPS,put,,american,2023-06-30,BATO,100,170.0,O:AAPL230630P00170000,AAPL
370,,OPASPS,put,,american,2023-06-30,BATO,100,175.0,O:AAPL230630P00175000,AAPL
371,,OPASPS,put,,american,2023-06-30,BATO,100,180.0,O:AAPL230630P00180000,AAPL
372,,OPASPS,put,,american,2023-06-30,BATO,100,185.0,O:AAPL230630P00185000,AAPL
373,,OPASPS,put,,american,2023-06-30,BATO,100,190.0,O:AAPL230630P00190000,AAPL
374,,OPASPS,put,,american,2023-06-30,BATO,100,195.0,O:AAPL230630P00195000,AAPL
375,,OPASPS,put,,american,2023-06-30,BATO,100,200.0,O:AAPL230630P00200000,AAPL
376,,OPASPS,put,,american,2023-06-30,BATO,100,205.0,O:AAPL230630P00205000,AAPL
377,,OPASPS,put,,american,2023-06-30,BATO,100,210.0,O:AAPL230630P00210000,AAPL
378,,OPASPS,put,,american,2023-06-30,BATO,100,215.0,O:AAPL230630P00215000,AAPL
379,,OPASPS,put,,american,2023-06-30,BATO,100,220.0,O:AAPL230630P00220000,AAPL
380,,OPASPS,put,,american,2023-06-30,BATO,100,225.0,O:AAPL230630P00225000,AAPL
381,,OPASPS,put,,american,2023-06-30,BATO,100,230.0,O:AAPL230630P00230000,AAPL
382,,OPASPS,put,,american,2023-06-30,BATO,100,235.0,O:AAPL230630P00235000,AAPL
383,,OPASPS,put,,american,2023-06-30,BATO,100,240.0,O:AAPL230630P00240000,AAPL
384,,OPASPS,put,,american,2023-06-30,BATO,100,245.0,O:AAPL230630P00245000,AAPL
385,,OPASPS,put,,american,2023-06-30,BATO,100,250.0,O:AAPL230630P00250000,AAPL
386,,OCASPS,call,,american,2023-07-07,BATO,100,50.0,O:AAPL230707C00050000,AAPL
387,,OCASPS,call,,american,2023-07-07,BATO,100,60.0,O:AAPL230707C00060000,AAPL
388,,OCASPS,call,,american,2023-07-07,BATO,100,65.0,O:AAPL230707C00065000,AAPL
389,,OCASPS,call,,american,2023-07-07,BATO,100,70.0,O:AAPL230707C00070000,AAPL
390,,OCASPS,call,,american,2023-07-07,BATO,100,75.0,O:AAPL230707C00075000,AAPL
391,,OCASPS,call,,american,2023-07-07,BATO,100,80.0,O:AAPL230707C00080000,AAPL
392,,OCASPS,call,,american,2023-07-07,BATO,100,85.0,O:AAPL230707C00085000,AAPL
393,,OCASPS,call,,american,2023-07-07,BATO,100,90.0,O:AAPL230707C00090000,AAPL
394,,OCASPS,call,,american,2023-07-07,BATO,100,95.0,O:AAPL230707C00095000,AAPL
395,,OCASPS,call,,american,2023-07-07,BATO,100,100.0,O:AAPL230707C00100000,AAPL
396,,OCASPS,call,,american,2023-07-07,BATO,100,105.0,O:AAPL230707C00105000,AAPL
397,,OCASPS,call,,american,2023-07-07,BATO,100,110.0,O:AAPL230707C00110000,AAPL
398,,OCASPS,call,,american,2023-07-07,BATO,100,115.0,O:AAPL230707C00115000,AAPL
399,,OCASPS,call,,american,2023-07-07,BATO,100,120.0,O:AAPL230707C00120000,AAPL
400,,OCASPS,call,,american,2023-07-07,BATO,100,125.0,O:AAPL230707C00125000,AAPL
401,,OCASPS,call,,american,2023-07-07,BATO,100,130.0,O:AAPL230707C00130000,AAPL
402,,OCASPS,call,,american,2023-07-07,BATO,100,135.0,O:AAPL230707C00135000,AAPL
403,,OCASPS,call,,american,2023-07-07,BATO,100,140.0,O:AAPL230707C00140000,AAPL
404,,OCASPS,call,,american,2023-07-07,BATO,100,145.0,O:AAPL230707C00145000,AAPL
405,,OCASPS,call,,american,2023-07-07,BATO,100,150.0,O:AAPL230707C00150000,AAPL
406,,OCASPS,call,,american,2023-07-07,BATO,100,155.0,O:AAPL230707C00155000,AAPL
407,,OCASPS,call,,american,2023-07-07,BATO,100,160.0,O:AAPL230707C00160000,AAPL
408,,OCASPS,call,,american,2023-07-07,BATO,100,165.0,O:AAPL230707C00165000,AAPL
409,,OCASPS,call,,american,2023-07-07,BATO,100,170.0,O:AAPL230707C00170000,AAPL
410,,OCASPS,call,,american,2023-07-07,BATO,100,175.0,O:AAPL230707C00175000,AAPL
411,,OCASPS,call,,american,2023-07-07,BATO,100,180.0,O:AAPL230707C00180000,AAPL
412,,OCASPS,call,,american,2023-07-07,BATO,100,185.0,O:AAPL230707C00185000,AAPL
413,,OCASPS,call,,american,2023-07-07,BATO,100,190.0,O:AAPL230707C00190000,AAPL
414,,OCASPS,call,,american,2023-07-07,BATO,100,195.0,O:AAPL230707C00195000,AAPL
415,,OCASPS,call,,american,2023-07-07,BATO,100,200.0,O:AAPL230707C00200000,AAPL
416,,OCASPS,call,,american,2023-07-07,BATO,100,205.0,O:AAPL230707C00205000,AAPL
417,,OCASPS,call,,american,2023-07-07,BATO,100,210.0,O:AAPL230707C00210000,AAPL
418,,OCASPS,call,,american,2023-07-07,BATO,100,215.0,O:AAPL230707C00215000,AAPL
419,,OCASPS,call,,american,2023-07-07,BATO,100,220.0,O:AAPL230707C00220000,AAPL
420,,OCASPS,call,,american,2023-07-07,BATO,100,225.0,O:AAPL230707C00225000,AAPL
421,,OCASPS,call,,american,2023-07-07,BATO,100,230.0,O:AAPL230707C00230000,AAPL
422,,OCASPS,call,,american,2023-07-07,BATO,100,235.0,O:AAPL230707C00235000,AAPL
423,,OCASPS,call,,american,2023-07-07,BATO,100,240.0,O:AAPL230707C00240000,AAPL
424,,OCASPS,call,,american,2023-07-07,BATO,100,245.0,O:AAPL230707C00245000,AAPL
425,,OCASPS,call,,american,2023-07-07,BATO,100,250.0,O:AAPL230707C00250000,AAPL
426,,OPASPS,put,,american,2023-07-07,BATO,100,50.0,O:AAPL230707P00050000,AAPL
427,,OPASPS,put,,american,2023-07-07,BATO,100,60.0,O:AAPL230707P00060000,AAPL
428,,OPASPS,put,,american,2023-07-07,BATO,100,65.0,O:AAPL230707P00065000,AAPL
429,,OPASPS,put,,american,2023-07-07,BATO,100,70.0,O:AAPL230707P00070000,AAPL
430,,OPASPS,put,,american,2023-07-07,BATO,100,75.0,O:AAPL230707P00075000,AAPL
431,,OPASPS,put,,american,2023-07-07,BATO,100,80.0,O:AAPL230707P00080000,AAPL
432,,OPASPS,put,,american,2023-07-07,BATO,100,85.0,O:AAPL230707P00085000,AAPL
433,,OPASPS,put,,american,2023-07-07,BATO,100,90.0,O:AAPL230707P00090000,AAPL
434,,OPASPS,put,,american,2023-07-07,BATO,100,95.0,O:AAPL230707P00095000,AAPL
435,,OPASPS,put,,american,2023-07-07,BATO,100,100.0,O:AAPL230707P00100000,AAPL
436,,OPASPS,put,,american,2023-07-07,BATO,100,105.0,O:AAPL230707P00105000,AAPL
437,,OPASPS,put,,american,2023-07-07,BATO,100,110.0,O:AAPL230707P00110000,AAPL
438,,OPASPS,put,,american,2023-07-07,BATO,100,115.0,O:AAPL230707P00115000,AAPL
439,,OPASPS,put,,american,2023-07-07,BATO,100,120.0,O:AAPL230707P00120000,AAPL
440,,OPASPS,put,,american,2023-07-07,BATO,100,125.0,O:AAPL230707P00125000,AAPL
441,,OPASPS,put,,american,2023-07-07,BATO,100,130.0,O:AAPL230707P00130000,AAPL
442,,OPASPS,put,,american,2023-07-07,BATO,100,135.0,O:AAPL230707P00135000,AAPL
443,,OPASPS,put,,american,2023-07-07,BATO,100,140.0,O:AAPL230707P00140000,AAPL
444,,OPASPS,put,,american,2023-07-07,BATO,100,145.0,O:AAPL230707P00145000,AAPL
445,,OPASPS,put,,american,2023-07-07,BATO,100,150.0,O:AAPL230707P00150000,AAPL
446,,OPASPS,put,,american,2023-07-07,BATO,100,155.0,O:AAPL230707P00155000,AAPL
447,,OPASPS,put,,american,2023-07-07,BATO,100,160.0,O:AAPL230707P00160000,AAPL
448,,OPASPS,put,,american,2023-07-07,BATO,100,165.0,O:AAPL230707P00165000,AAPL
449,,OPASPS,put,,american,2023-07-07,BATO,100,170.0,O:AAPL230707P00170000,AAPL
450,,OPASPS,put,,american,2023-07-07,BATO,100,175.0,O:AAPL230707P00175000,AAPL
451,,OPASPS,put,,american,2023-07-07,BATO,100,180.0,O:AAPL230707P00180000,AAPL
452,,OPASPS,put,,american,2023-07-07,BATO,100,185.0,O:AAPL230707P00185000,AAPL
453,,OPASPS,put,,american,2023-07-07,BATO,100,190.0,O:AAPL230707P00190000,AAPL
454,,OPASPS,put,,american,2023-07-07,BATO,100,195.0,O:AAPL230707P00195000,AAPL
455,,OPASPS,put,,american,2023-07-07,BATO,100,200.0,O:AAPL230707P00200000,AAPL
456,,OPASPS,put,,american,2023-07-07,BATO,100,205.0,O:AAPL230707P00205000,AAPL
457,,OPASPS,put,,american,2023-07-07,BATO,100,210.0,O:AAPL230707P00210000,AAPL
458,,OPASPS,put,,american,2023-07-07,BATO,100,215.0,O:AAPL230707P00215000,AAPL
459,,OPASPS,put,,american,2023-07-07,BATO,100,220.0,O:AAPL230707P00220000,AAPL
460,,OPASPS,put,,american,2023-07-07,BATO,100,225.0,O:AAPL230707P00225000,AAPL
461,,OPASPS,put,,american,2023-07-07,BATO,100,230.0,O:AAPL230707P00230000,AAPL
462,,OPASPS,put,,american,2023-07-07,BATO,100,235.0,O:AAPL230707P00235000,AAPL
463,,OPASPS,put,,american,2023-07-07,BATO,100,240.0,O:AAPL230707P00240000,AAPL
464,,OPASPS,put,,american,2023-07-07,BATO,100,245.0,O:AAPL230707P00245000,AAPL
465,,OPASPS,put,,american,2023-07-07,BATO,100,250.0,O:AAPL230707P00250000,AAPL
466,,OCASPS,call,,american,2023-07-14,BATO,100,50.0,O:AAPL230714C00050000,AAPL
467,,OCASPS,call,,american,2023-07-14,BATO,100,60.0,O:AAPL230714C00060000,AAPL
468,,OCASPS,call,,american,2023-07-14,BATO,100,65.0,O:AAPL230714C00065000,AAPL
469,,OCASPS,call,,american,2023-07-14,BATO,100,70.0,O:AAPL230714C00070000,AAPL
470,,OCASPS,call,,american,2023-07-14,BATO,100,75.0,O:AAPL230714C00075000,AAPL
471,,OCASPS,call,,american,2023-07-14,BATO,100,80.0,O:AAPL230714C00080000,AAPL
472,,OCASPS,call,,american,2023-07-14,BATO,100,85.0,O:AAPL230714C00085000,AAPL
473,,OCASPS,call,,american,2023-07-14,BATO,100,90.0,O:AAPL230714C00090000,AAPL
474,,OCASPS,call,,american,2023-07-14,BATO,100,95.0,O:AAPL230714C00095000,AAPL
475,,OCASPS,call,,american,2023-07-14,BATO,100,100.0,O:AAPL230714C00100000,AAPL
476,,OCASPS,call,,american,2023-07-14,BATO,100,105.0,O:AAPL230714C00105000,AAPL
477,,OCASPS,call,,american,2023-07-14,BATO,100,110.0,O:AAPL230714C00110000,AAPL
478,,OCASPS,call,,american,2023-07-14,BATO,100,115.0,O:AAPL230714C00115000,AAPL
479,,OCASPS,call,,american,2023-07-14,BATO,100,120.0,O:AAPL230714C00120000,AAPL
480,,OCASPS,call,,american,2023-07-14,BATO,100,125.0,O:AAPL230714C00125000,AAPL
481,,OCASPS,call,,american,2023-07-14,BATO,100,130.0,O:AAPL230714C00130000,AAPL
482,,OCASPS,call,,american,2023-07-14,BATO,100,135.0,O:AAPL230714C00135000,AAPL
483,,OCASPS,call,,american,2023-07-14,BATO,100,140.0,O:AAPL230714C00140000,AAPL
484,,OCASPS,call,,american,2023-07-14,BATO,100,145.0,O:AAPL230714C00145000,AAPL
485,,OCASPS,call,,american,2023-07-14,BATO,100,150.0,O:AAPL230714C00150000,AAPL
486,,OCASPS,call,,american,2023-07-14,BATO,100,155.0,O:AAPL230714C00155000,AAPL
487,,OCASPS,call,,american,2023-07-14,BATO,100,160.0,O:AAPL230714C00160000,AAPL
488,,OCASPS,call,,american,2023-07-14,BATO,100,165.0,O:AAPL230714C00165000,AAPL
489,,OCASPS,call,,american,2023-07-14,BATO,100,170.0,O:AAPL230714C00170000,AAPL
490,,OCASPS,call,,american,2023-07-14,BATO,100,175.0,O:AAPL230714C00175000,AAPL
491,,OCASPS,call,,american,2023-07-14,BATO,100,180.0,O:AAPL230714C00180000,AAPL
492,,OCASPS,call,,american,2023-07-14,BATO,100,185.0,O:AAPL230714C00185000,AAPL
493,,OCASPS,call,,american,2023-07-14,BATO,100,190.0,O:AAPL230714C00190000,AAPL
494,,OCASPS,call,,american,2023-07-14,BATO,100,195.0,O:AAPL230714C00195000,AAPL
495,,OCASPS,call,,american,2023-07-14,BATO,100,200.0,O:AAPL230714C00200000,AAPL
496,,OCASPS,call,,american,2023-07-14,BATO,100,205.0,O:AAPL230714C00205000,AAPL
497,,OCASPS,call,,american,2023-07-14,BATO,100,210.0,O:AAPL230714C00210000,AAPL
498,,OCASPS,call,,american,2023-07-14,BATO,100,215.0,O:AAPL230714C00215000,AAPL
499,,OCASPS,call,,american,2023-07-14,BATO,100,220.0,O:AAPL230714C00220000,AAPL
500,,OCASPS,call,,american,2023-07-14,BATO,100,225.0,O:AAPL230714C00225000,AAPL
501,,OCASPS,call,,american,2023-07-14,BATO,100,230.0,O:AAPL230714C00230000,AAPL
502,,OCASPS,call,,american,2023-07-14,BATO,100,235.0,O:AAPL230714C00235000,AAPL
503,,OCASPS,call,,american,2023-07-14,BATO,100,240.0,O:AAPL230714C00240000,AAPL
504,,OCASPS,call,,american,2023-07-14,BATO,100,245.0,O:AAPL230714C00245000,AAPL
505,,OCASPS,call,,american,2023-07-14,BATO,100,250.0,O:AAPL230714C00250000,AAPL
506,,OPASPS,put,,american,2023-07-14,BATO,100,50.0,O:AAPL230714P00050000,AAPL
507,,OPASPS,put,,american,2023-07-14,BATO,100,60.0,O:AAPL230714P00060000,AAPL
508,,OPASPS,put,,american,2023-07-14,BATO,100,65.0,O:AAPL230714P00065000,AAPL
509,,OPASPS,put,,american,2023-07-14,BATO,100,70.0,O:AAPL230714P00070000,AAPL
510,,OPASPS,put,,american,2023-07-14,BATO,100,75.0,O:AAPL230714P00075000,AAPL
511,,OPASPS,put,,american,2023-07-14,BATO,100,80.0,O:AAPL230714P00080000,AAPL
512,,OPASPS,put,,american,2023-07-14,BATO,100,85.0,O:AAPL230714P00085000,AAPL
513,,OPASPS,put,,american,2023-07-14,BATO,100,90.0,O:AAPL230714P00090000,AAPL
514,,OPASPS,put,,american,2023-07-14,BATO,100,95.0,O:AAPL230714P00095000,AAPL
515,,OPASPS,put,,american,2023-07-14,BATO,100,100.0,O:AAPL230714P00100000,AAPL
516,,OPASPS,put,,american,2023-07-14,BATO,100,105.0,O:AAPL230714P00105000,AAPL
517,,OPASPS,put,,american,2023-07-14,BATO,100,110.0,O:AAPL230714P00110000,AAPL
518,,OPASPS,put,,american,2023-07-14,BATO,100,115.0,O:AAPL230714P00115000,AAPL
519,,OPASPS,put,,american,2023-07-14,BATO,100,120.0,O:AAPL230714P00120000,AAPL
520,,OPASPS,put,,american,2023-07-14,BATO,100,125.0,O:AAPL230714P00125000,AAPL
521,,OPASPS,put,,american,2023-07-14,BATO,100,130.0,O:AAPL230714P00130000,AAPL
522,,OPASPS,put,,american,2023-07-14,BATO,100,135.0,O:AAPL230714P00135000,AAPL
523,,OPASPS,put,,american,2023-07-14,BATO,100,140.0,O:AAPL230714P00140000,AAPL
524,,OPASPS,put,,american,2023-07-14,BATO,100,145.0,O:AAPL230714P00145000,AAPL
525,,OPASPS,put,,american,2023-07-14,BATO,100,150.0,O:AAPL230714P00150000,AAPL
526,,OPASPS,put,,american,2023-07-14,BATO,100,155.0,O:AAPL230714P00155000,AAPL
527,,OPASPS,put,,american,2023-07-14,BATO,100,160.0,O:AAPL230714P00160000,AAPL
528,,OPASPS,put,,american,2023-07-14,BATO,100,165.0,O:AAPL230714P00165000,AAPL
529,,OPASPS,put,,american,2023-07-14,BATO,100,170.0,O:AAPL230714P00170000,AAPL
530,,OPASPS,put,,american,2023-07-14,BATO,100,175.0,O:AAPL230714P00175000,AAPL
531,,OPASPS,put,,american,2023-07-14,BATO,100,180.0,O:AAPL230714P00180000,AAPL
532,,OPASPS,put,,american,2023-07-14,BATO,100,185.0,O:AAPL230714P00185000,AAPL
533,,OPASPS,put,,american,2023-07-14,BATO,100,190.0,O:AAPL230714P00190000,AAPL
534,,OPASPS,put,,american,2023-07-14,BATO,100,195.0,O:AAPL230714P00195000,AAPL
535,,OPASPS,put,,american,2023-07-14,BATO,100,200.0,O:AAPL230714P00200000,AAPL
536,,OPASPS,put,,american,2023-07-14,BATO,100,205.0,O:AAPL230714P00205000,AAPL
537,,OPASPS,put,,american,2023-07-14,BATO,100,210.0,O:AAPL230714P00210000,AAPL
538,,OPASPS,put,,american,2023-07-14,BATO,100,215.0,O:AAPL230714P00215000,AAPL
539,,OPASPS,put,,american,2023-07-14,BATO,100,220.0,O:AAPL230714P00220000,AAPL
540,,OPASPS,put,,american,2023-07-14,BATO,100,225.0,O:AAPL230714P00225000,AAPL
541,,OPASPS,put,,american,2023-07-14,BATO,100,230.0,O:AAPL230714P00230000,AAPL
542,,OPASPS,put,,american,2023-07-14,BATO,100,235.0,O:AAPL230714P00235000,AAPL
543,,OPASPS,put,,american,2023-07-14,BATO,100,240.0,O:AAPL230714P00240000,AAPL
544,,OPASPS,put,,american,2023-07-14,BATO,100,245.0,O:AAPL230714P00245000,AAPL
545,,OPASPS,put,,american,2023-07-14,BATO,100,250.0,O:AAPL230714P00250000,AAPL
546,,OCASPS,call,,american,2023-07-21,BATO,100,50.0,O:AAPL230721C00050000,AAPL
547,,OCASPS,call,,american,2023-07-21,BATO,100,55.0,O:AAPL230721C00055000,AAPL
548,,OCASPS,call,,american,2023-07-21,BATO,100,60.0,O:AAPL230721C00060000,AAPL
549,,OCASPS,call,,american,2023-07-21,BATO,100,65.0,O:AAPL230721C00065000,AAPL
550,,OCASPS,call,,american,2023-07-21,BATO,100,70.0,O:AAPL230721C00070000,AAPL
551,,OCASPS,call,,american,2023-07-21,BATO,100,75.0,O:AAPL230721C00075000,AAPL
552,,OCASPS,call,,american,2023-07-21,BATO,100,80.0,O:AAPL230721C00080000,AAPL
553,,OCASPS,call,,american,2023-07-21,BATO,100,85.0,O:AAPL230721C00085000,AAPL
554,,OCASPS,call,,american,2023-07-21,BATO,100,90.0,O:AAPL230721C00090000,AAPL
555,,OCASPS,call,,american,2023-07-21,BATO,100,95.0,O:AAPL230721C00095000,AAPL
556,,OCASPS,call,,american,2023-07-21,BATO,100,100.0,O:AAPL230721C00100000,AAPL
557,,OCASPS,call,,american,2023-07-21,BATO,100,105.0,O:AAPL230721C00105000,AAPL
558,,OCASPS,call,,american,2023-07-21,BATO,100,110.0,O:AAPL230721C00110000,AAPL
559,,OCASPS,call,,american,2023-07-21,BATO,100,115.0,O:AAPL230721C00115000,AAPL
560,,OCASPS,call,,american,2023-07-21,BATO,100,120.0,O:AAPL230721C00120000,AAPL
561,,OCASPS,call,,american,2023-07-21,BATO,100,125.0,O:AAPL230721C00125000,AAPL
562,,OCASPS,call,,american,2023-07-21,BATO,100,130.0,O:AAPL230721C00130000,AAPL
563,,OCASPS,call,,american,2023-07-21,BATO,100,135.0,O:AAPL230721C00135000,AAPL
564,,OCASPS,call,,american,2023-07-21,BATO,100,140.0,O:AAPL230721C00140000,AAPL
565,,OCASPS,call,,american,2023-07-21,BATO,100,145.0,O:AAPL230721C00145000,AAPL
566,,OCASPS,call,,american,2023-07-21,BATO,100,150.0,O:AAPL230721C00150000,AAPL
567,,OCASPS,call,,american,2023-07-21,BATO,100,155.0,O:AAPL230721C00155000,AAPL
